ts,lat,lon,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2018-01-07 01:16,1.315,103.852,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95,3
2018-01-07 01:34,1.317,103.849,0.642,0.284,1,-15.317,1,0.0326,0.845,0.000234,0.113,0.439,147.874,4
2018-01-07 01:50,1.317,103.849,0.305,0.889,4,-3.029,1,0.0611,0.00026,2.06e-06,0.149,0.318,190.036,4
2018-01-07 01:55,1.313,103.847,0.437,0.822,9,-4.216,1,0.0364,0.0979,1.99e-06,0.101,0.275,96.012,4
2018-01-07 08:29,1.312,103.853,0.342,0.48,0,-7.376,1,0.0327,0.486,5.06e-06,0.101,0.413,151.987,3
2018-01-07 13:57,1.313,103.852,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,4
2018-01-07 14:03,1.313,103.85,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,4
2018-01-08 00:44,1.313,103.85,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95,3
2018-01-08 10:36,1.312,103.856,0.666,0.639,11,-9.81,1,0.0628,0.277,0.876,0.568,0.642,120.042,4
2018-01-08 10:42,1.313,103.852,0.342,0.48,0,-7.376,1,0.0327,0.486,5.06e-06,0.101,0.413,151.987,3
2018-01-09 00:00,1.326,103.891,0.613,0.677,3,-5.751,1,0.025,0.134,0.000417,0.0767,0.248,109.995,4
2018-01-09 05:06,1.318,103.892,0.473,0.593,5,-5.14,1,0.0599,0.354,4.9e-06,0.0985,0.377,170.004,4
2018-01-09 10:31,1.312,103.853,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4
2018-01-09 10:41,1.314,103.85,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,4
2018-01-09 12:19,1.316,103.85,0.469,0.818,10,-2.153,1,0.0388,0.0613,0.031,0.105,0.264,146.081,4
2018-01-09 12:26,1.312,103.848,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95,3
2018-01-10 10:22,1.319,103.861,0.441,0.564,9,-8.34,1,0.03,0.296,0.0,0.194,0.294,159.952,3
2018-01-10 10:42,1.312,103.856,0.315,0.551,1,-5.281,0,0.0352,0.207,0.0,0.318,0.0876,74.115,4
2018-01-10 10:47,1.312,103.853,0.342,0.435,5,-7.276,1,0.0291,0.821,0.0,0.0988,0.248,145.816,3
2018-01-11 10:29,1.312,103.853,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95,3
2018-01-11 10:29,1.312,103.853,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95,3
2018-01-11 10:36,1.313,103.85,0.529,0.379,9,-6.569,1,0.0301,0.769,0.0,0.207,0.412,147.613,4
2018-01-11 10:36,1.313,103.851,0.529,0.379,9,-6.569,1,0.0301,0.769,0.0,0.207,0.412,147.613,4
2018-01-12 09:08,1.35,103.874,0.342,0.435,5,-7.276,1,0.0291,0.821,0.0,0.0988,0.248,145.816,3
2018-01-12 09:40,1.312,103.855,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4
2018-01-12 09:40,1.312,103.855,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4
2018-01-12 09:40,1.313,103.852,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4
2018-01-12 09:40,1.313,103.849,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4
2018-01-12 09:40,1.312,103.855,0.679,0.126,11,-10.562,0,0.0369,0.858,0.000102,0.114,0.113,129.75,3
2018-01-12 09:40,1.312,103.855,0.679,0.126,11,-10.562,0,0.0369,0.858,0.000102,0.114,0.113,129.75,3
2018-01-12 09:40,1.313,103.852,0.679,0.126,11,-10.562,0,0.0369,0.858,0.000102,0.114,0.113,129.75,3
2018-01-12 09:40,1.313,103.849,0.679,0.126,11,-10.562,0,0.0369,0.858,0.000102,0.114,0.113,129.75,3
2018-01-12 09:40,1.312,103.855,0.613,0.677,3,-5.751,1,0.025,0.134,0.000417,0.0767,0.248,109.995,4
2018-01-12 09:40,1.312,103.855,0.613,0.677,3,-5.751,1,0.025,0.134,0.000417,0.0767,0.248,109.995,4
2018-01-12 09:40,1.313,103.852,0.613,0.677,3,-5.751,1,0.025,0.134,0.000417,0.0767,0.248,109.995,4
2018-01-12 09:40,1.313,103.849,0.613,0.677,3,-5.751,1,0.025,0.134,0.000417,0.0767,0.248,109.995,4
2018-01-12 09:40,1.312,103.855,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,4
2018-01-12 09:40,1.312,103.855,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,4
2018-01-12 09:40,1.313,103.852,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,4
2018-01-12 09:40,1.313,103.849,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,4
2018-01-12 11:48,1.316,103.85,0.342,0.435,5,-7.276,1,0.0291,0.821,0.0,0.0988,0.248,145.816,3
2018-01-12 12:18,1.316,103.848,0.289,0.796,0,-4.22,1,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,4
2018-01-12 12:40,1.312,103.848,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,4
2018-01-12 12:53,1.313,103.849,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4
2018-01-12 12:53,1.312,103.848,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4
2018-01-12 12:56,1.313,103.85,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95,3
2018-01-14 02:40,1.339,103.872,0.188,0.952,0,-4.499,1,0.201,0.00138,0.000856,0.381,0.152,155.973,4
2018-01-14 02:53,1.326,103.89,0.352,0.912,7,-4.253,1,0.0725,0.00197,0.0,0.193,0.351,166.795,4
2018-01-14 03:55,1.313,103.851,0.62,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.448,4
2018-01-14 12:15,1.316,103.851,0.342,0.48,0,-7.376,1,0.0327,0.486,5.06e-06,0.101,0.413,151.987,3
2018-01-14 13:00,1.313,103.849,0.462,0.864,1,-3.841,1,0.0373,0.0404,0.00018,0.253,0.571,162.005,4
2018-01-15 10:13,1.351,103.873,0.342,0.435,5,-7.276,1,0.0291,0.821,0.0,0.0988,0.248,145.816,3
2018-01-15 11:00,1.313,103.85,0.513,0.937,1,-3.427,0,0.0532,0.000111,0.000102,0.083,0.543,155.015,4
2018-01-17 10:16,1.312,103.853,0.342,0.435,5,-7.276,1,0.0291,0.821,0.0,0.0988,0.248,145.816,3
2018-01-17 11:48,1.315,103.846,0.442,0.748,6,-5.448,1,0.0302,0.074,0.0,0.1,0.493,89.956,4
2018-01-17 12:02,1.316,103.847,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4
2018-01-17 12:29,1.313,103.85,0.444,0.894,4,-4.946,1,0.0677,0.00581,1.3e-06,0.417,0.207,160.044,4
2018-01-18 10:11,1.342,103.88,0.428,0.868,1,-3.647,1,0.0444,6.49e-05,0.0,0.0735,0.407,148.91,4
2018-01-18 10:17,1.35,103.874,0.554,0.864,9,-5.062,1,0.0394,0.00605,0.0,0.132,0.299,112.523,4
2018-01-18 10:27,1.312,103.856,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,4
2018-01-18 10:27,1.313,103.855,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,4
2018-01-18 10:49,1.311,103.856,0.484,0.913,5,-3.726,1,0.0389,0.00376,0.0,0.167,0.556,135.15,4
2018-01-19 06:05,1.336,103.888,0.502,0.654,0,-5.23,1,0.0298,0.026,0.0,0.0845,0.317,125.907,4
2018-01-19 06:10,1.351,103.873,0.452,0.86,2,-4.191,0,0.0454,0.00304,5.79e-05,0.131,0.201,121.98,3
2018-01-19 06:43,1.313,103.853,0.425,0.794,4,-3.075,1,0.0434,0.0946,0.0,0.0984,0.291,155.047,4
2018-01-19 06:43,1.312,103.853,0.425,0.794,4,-3.075,1,0.0434,0.0946,0.0,0.0984,0.291,155.047,4
2018-01-20 04:49,1.312,103.847,0.62,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.448,4
2018-01-20 04:52,1.318,103.844,0.465,0.896,2,-3.126,1,0.0795,0.00725,0.0,0.206,0.569,181.014,4
2018-01-20 10:08,1.319,103.842,0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936,4
2018-01-20 10:19,1.313,103.85,0.401,0.979,2,-4.014,1,0.116,0.000293,0.0,0.0948,0.465,177.81,4
2018-01-20 10:19,1.313,103.85,0.401,0.979,2,-4.014,1,0.116,0.000293,0.0,0.0948,0.465,177.81,4
2018-01-21 11:30,1.316,103.851,0.494,0.841,7,-4.784,1,0.0838,0.00579,0.0,0.122,0.567,162.013,4
2018-01-21 11:34,1.315,103.846,0.449,0.704,1,-5.249,1,0.0291,0.0402,0.0,0.269,0.67,168.019,4
2018-01-21 11:54,1.312,103.849,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,4
2018-01-21 12:09,1.315,103.847,0.21,0.94,9,-3.427,1,0.123,0.00602,0.0,0.269,0.255,179.722,4
2018-01-21 12:20,1.317,103.849,0.509,0.503,7,-7.39,1,0.0354,0.42,0.0,0.0876,0.36,141.96,4
2018-01-21 12:26,1.315,103.846,0.425,0.636,9,-4.599,1,0.0355,0.139,0.0,0.0999,0.282,145.956,4
2018-01-22 10:00,1.298,103.848,0.473,0.769,9,-6.606,1,0.0327,0.0381,0.0,0.301,0.423,159.852,4
2018-01-25 00:29,1.312,103.853,0.557,0.813,8,-5.438,0,0.0265,0.00219,0.00261,0.202,0.817,90.01,4
2018-01-25 10:08,1.342,103.88,0.587,0.749,6,-4.509,1,0.0846,0.000132,0.000402,0.118,0.828,147.989,4
2018-01-25 10:31,1.321,103.859,0.424,0.917,11,-4.904,1,0.042,0.52,0.0139,0.383,0.573,80.999,4
2018-01-25 10:36,1.313,103.852,0.643,0.53,6,-5.928,1,0.0292,0.00465,0.0,0.117,0.494,136.891,4
2018-01-26 09:36,1.336,103.888,0.587,0.749,6,-4.509,1,0.0846,0.000132,0.000402,0.118,0.828,147.989,4
2018-01-26 09:56,1.312,103.856,0.576,0.902,11,-4.526,0,0.074,0.000516,1.07e-05,0.114,0.666,96.039,4
2018-01-27 10:09,1.312,103.849,0.508,0.92,2,-2.888,1,0.0909,0.0156,0.0,0.344,0.626,174.979,4
2018-01-27 10:14,1.315,103.851,0.462,0.864,1,-3.841,1,0.0373,0.0404,0.00018,0.253,0.571,162.005,4
2018-01-27 10:40,1.312,103.848,0.489,0.724,2,-4.687,1,0.028,0.0247,0.0,0.147,0.479,151.81,4
2018-01-28 12:25,1.313,103.85,0.518,0.755,7,-4.43,1,0.0371,0.0734,0.0,0.0723,0.42,142.009,4
2018-01-28 12:28,1.313,103.85,0.424,0.917,11,-4.904,1,0.042,0.52,0.0139,0.383,0.573,80.999,4
2018-01-29 00:28,1.312,103.853,0.587,0.749,6,-4.509,1,0.0846,0.000132,0.000402,0.118,0.828,147.989,4
2018-01-29 23:13,1.312,103.853,0.533,0.813,1,-4.982,1,0.044,8.27e-05,0.119,0.0686,0.527,152.943,4
2018-01-30 11:28,1.319,103.843,0.518,0.755,7,-4.43,1,0.0371,0.0734,0.0,0.0723,0.42,142.009,4
2018-01-30 11:41,1.313,103.85,0.47,0.679,9,-4.724,1,0.0286,0.00469,0.000256,0.105,0.357,149.982,4
2018-01-31 00:08,1.313,103.846,0.533,0.813,1,-4.982,1,0.044,8.27e-05,0.119,0.0686,0.527,152.943,4
2018-01-31 00:13,1.326,103.842,0.587,0.749,6,-4.509,1,0.0846,0.000132,0.000402,0.118,0.828,147.989,4
2018-01-31 01:02,1.352,103.759,0.256,0.761,8,-4.887,1,0.0381,0.241,0.0,0.171,0.431,91.96,4
2018-01-31 01:08,1.358,103.747,0.474,0.684,6,-6.064,1,0.0339,0.0656,0.0,0.254,0.335,73.996,4
2018-02-01 04:15,1.312,103.853,0.549,0.926,8,-2.1,0,0.0503,0.0207,6.43e-05,0.338,0.503,142.009,4
2018-02-02 08:33,1.316,103.851,0.47,0.679,9,-4.724,1,0.0286,0.00469,0.000256,0.105,0.357,149.982,4
2018-02-03 12:23,1.316,103.85,0.424,0.917,11,-4.904,1,0.042,0.52,0.0139,0.383,0.573,80.999,4
2018-02-03 12:46,1.314,103.846,0.342,0.435,5,-7.276,1,0.0291,0.821,0.0,0.0988,0.248,145.816,3
2018-02-03 13:09,1.313,103.85,0.437,0.822,9,-4.216,1,0.0364,0.0979,1.99e-06,0.101,0.275,96.012,4
2018-02-03 13:19,1.314,103.846,0.47,0.679,9,-4.724,1,0.0286,0.00469,0.000256,0.105,0.357,149.982,4
2018-02-05 09:33,1.309,103.864,0.518,0.755,7,-4.43,1,0.0371,0.0734,0.0,0.0723,0.42,142.009,4
2018-02-05 10:05,1.307,103.828,0.356,0.96,4,-3.487,1,0.104,0.0142,0.0,0.209,0.0857,125.921,4
2018-02-05 14:14,1.319,103.844,0.467,0.503,6,-9.391,0,0.0543,0.444,0.0,0.108,0.181,104.187,4
2018-02-06 00:48,1.336,103.888,0.682,0.627,11,-7.305,0,0.0969,0.101,1.34e-06,0.128,0.347,82.021,4
2018-02-06 10:00,1.326,103.891,0.525,0.452,8,-12.715,1,0.118,0.713,1.25e-05,0.0908,0.461,144.498,4
2018-02-06 10:20,1.315,103.864,0.682,0.627,11,-7.305,0,0.0969,0.101,1.34e-06,0.128,0.347,82.021,4
2018-02-06 10:23,1.313,103.853,0.663,0.489,5,-8.198,1,0.124,0.227,0.0,0.0769,0.117,81.959,4
2018-02-06 11:39,1.317,103.85,0.587,0.749,6,-4.509,1,0.0846,0.000132,0.000402,0.118,0.828,147.989,4
2018-02-06 12:16,1.314,103.851,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4
2018-02-06 12:26,1.313,103.846,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4
2018-02-06 12:33,1.313,103.85,0.21,0.94,9,-3.427,1,0.123,0.00602,0.0,0.269,0.255,179.722,4
2018-02-08 06:16,1.351,103.873,0.342,0.435,5,-7.276,1,0.0291,0.821,0.0,0.0988,0.248,145.816,3
2018-02-08 06:38,1.313,103.851,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4
2018-02-08 06:38,1.313,103.853,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4
2018-02-08 12:02,1.317,103.85,0.533,0.813,1,-4.982,1,0.044,8.27e-05,0.119,0.0686,0.527,152.943,4
2018-02-09 00:40,1.351,103.873,0.643,0.53,6,-5.928,1,0.0292,0.00465,0.0,0.117,0.494,136.891,4
2018-02-09 09:40,1.351,103.873,0.462,0.85,6,-5.558,0,0.0453,0.0256,1.94e-05,0.0756,0.206,172.063,4
2018-02-11 05:33,1.332,103.818,0.431,0.59,4,-6.362,1,0.0284,0.163,1.11e-05,0.0981,0.257,150.193,4
2018-02-11 05:33,1.332,103.818,0.643,0.53,6,-5.928,1,0.0292,0.00465,0.0,0.117,0.494,136.891,4
2018-02-11 05:33,1.332,103.818,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,4
2018-02-11 05:33,1.332,103.818,0.549,0.926,8,-2.1,0,0.0503,0.0207,6.43e-05,0.338,0.503,142.009,4
2018-02-11 05:33,1.332,103.818,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4
2018-02-11 05:33,1.332,103.818,0.682,0.627,11,-7.305,0,0.0969,0.101,1.34e-06,0.128,0.347,82.021,4
2018-02-11 05:33,1.332,103.818,0.566,0.407,0,-10.293,1,0.0914,0.766,0.000185,0.111,0.156,119.781,4
2018-02-11 05:33,1.332,103.818,0.412,0.803,4,-3.821,0,0.0367,0.031,7.05e-05,0.102,0.523,160.972,4
2018-02-11 05:33,1.332,103.818,0.343,0.692,2,-3.926,1,0.0355,0.00218,0.0,0.112,0.153,174.07,4
2018-02-11 05:33,1.332,103.818,0.431,0.59,4,-6.362,1,0.0284,0.163,1.11e-05,0.0981,0.257,150.193,4
2018-02-11 05:33,1.332,103.818,0.719,0.718,2,-4.996,1,0.0316,0.307,0.000178,0.0846,0.693,153.937,4
2018-02-11 05:33,1.332,103.818,0.47,0.679,9,-4.724,1,0.0286,0.00469,0.000256,0.105,0.357,149.982,4
2018-02-11 05:33,1.332,103.818,0.46,0.208,11,-10.638,1,0.0294,0.922,2e-06,0.12,0.41,101.435,5
2018-02-11 05:33,1.332,103.818,0.565,0.732,9,-6.297,0,0.0283,0.128,0.0,0.365,0.288,83.984,4
2018-02-11 05:33,1.332,103.818,0.661,0.351,0,-8.846,1,0.0274,0.843,0.0,0.104,0.291,109.9,4
2018-02-11 05:33,1.332,103.818,0.533,0.813,1,-4.982,1,0.044,8.27e-05,0.119,0.0686,0.527,152.943,4
2018-02-11 05:33,1.332,103.818,0.467,0.503,6,-9.391,0,0.0543,0.444,0.0,0.108,0.181,104.187,4
2018-02-11 05:33,1.332,103.818,0.312,0.852,4,-5.731,0,0.072,0.000415,0.0,0.23,0.41,168.656,3
2018-02-11 05:33,1.332,103.818,0.663,0.489,5,-8.198,1,0.124,0.227,0.0,0.0769,0.117,81.959,4
2018-02-11 05:33,1.332,103.818,0.507,0.436,11,-7.756,0,0.044,0.713,0.000169,0.114,0.246,125.404,4
2018-02-11 05:33,1.332,103.818,0.356,0.96,4,-3.487,1,0.104,0.0142,0.0,0.209,0.0857,125.921,4
2018-02-11 05:33,1.332,103.818,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4
2018-02-11 05:33,1.332,103.818,0.342,0.48,0,-7.376,1,0.0327,0.486,5.06e-06,0.101,0.413,151.987,3
2018-02-11 05:33,1.332,103.818,0.412,0.803,4,-3.821,0,0.0367,0.031,7.05e-05,0.102,0.523,160.972,4
2018-02-11 05:33,1.332,103.818,0.508,0.844,2,-3.628,1,0.0553,0.0619,0.0,0.0302,0.666,155.994,4
2018-02-11 05:33,1.332,103.818,0.297,0.118,0,-27.235,1,0.0965,0.895,0.0,0.878,0.397,78.043,4
2018-02-11 05:33,1.332,103.818,0.342,0.435,5,-7.276,1,0.0291,0.821,0.0,0.0988,0.248,145.816,3
2018-02-11 05:33,1.332,103.818,0.518,0.755,7,-4.43,1,0.0371,0.0734,0.0,0.0723,0.42,142.009,4
2018-02-11 05:33,1.332,103.818,0.587,0.749,6,-4.509,1,0.0846,0.000132,0.000402,0.118,0.828,147.989,4
2018-02-11 05:33,1.332,103.818,0.269,0.572,9,-7.361,0,0.0278,0.059,1.3e-06,0.123,0.364,69.83,4
2018-02-11 05:33,1.332,103.818,0.29,0.48,5,-6.583,1,0.0296,0.116,3.03e-06,0.626,0.382,112.62,4
2018-02-11 05:33,1.332,103.818,0.635,0.667,6,-5.392,1,0.0253,0.207,0.0,0.108,0.261,96.003,4
2018-02-11 05:33,1.332,103.818,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,4
2018-02-11 05:33,1.332,103.818,0.624,0.56,0,-8.224,1,0.06,0.59,0.428,0.114,0.43,178.006,4
2018-02-11 05:33,1.332,103.818,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,4
2018-02-11 05:33,1.332,103.818,0.622,0.957,11,-3.176,0,0.131,0.00485,0.0,0.0863,0.517,114.471,4
2018-02-11 05:33,1.332,103.818,0.659,0.716,5,-5.673,0,0.111,0.33,0.0,0.173,0.437,148.015,4
2018-02-11 05:33,1.332,103.818,0.292,0.548,2,-4.977,1,0.0363,0.0827,0.0,0.414,0.207,175.053,3
2018-02-11 05:33,1.332,103.818,0.64,0.4,0,-7.997,1,0.0427,0.608,0.0,0.351,0.593,95.878,4
2018-02-11 05:33,1.332,103.818,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,4
2018-02-11 05:33,1.332,103.818,0.712,0.51,8,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964,4
2018-02-11 05:33,1.332,103.818,0.354,0.553,11,-7.193,1,0.0339,0.0196,0.0,0.312,0.161,173.728,4
2018-02-11 05:33,1.332,103.818,0.497,0.89,5,-4.027,1,0.0887,0.0155,0.0,0.201,0.391,117.939,4
2018-02-11 05:33,1.332,103.818,0.505,0.86,11,-5.459,1,0.0975,0.0489,0.0,0.138,0.516,130.054,4
2018-02-11 05:33,1.332,103.818,0.407,0.954,10,-3.691,0,0.139,0.000727,7.56e-06,0.304,0.537,188.053,4
2018-02-11 05:33,1.332,103.818,0.55,0.165,4,-14.494,1,0.0714,0.93,0.965,0.259,0.479,117.317,4
2018-02-11 05:33,1.332,103.818,0.564,0.532,9,-4.449,1,0.0415,0.207,0.0,0.364,0.578,103.39,4
2018-02-11 05:33,1.332,103.818,0.424,0.917,11,-4.904,1,0.042,0.52,0.0139,0.383,0.573,80.999,4
2018-02-11 05:33,1.332,103.818,0.65,0.55,0,-7.88,1,0.026,0.68,0.0,0.187,0.433,106.012,4
2018-02-11 05:33,1.332,103.818,0.451,0.605,7,-4.916,1,0.0309,0.115,0.0,0.154,0.345,97.982,3
2018-02-11 05:33,1.332,103.818,0.649,0.724,9,-5.867,0,0.0425,0.032,0.0,0.0809,0.563,97.989,4
2018-02-11 05:33,1.332,103.818,0.529,0.379,9,-6.569,1,0.0301,0.769,0.0,0.207,0.412,147.613,4
2018-02-11 05:33,1.332,103.818,0.513,0.937,1,-3.427,0,0.0532,0.000111,0.000102,0.083,0.543,155.015,4
2018-02-11 05:33,1.332,103.818,0.462,0.864,1,-3.841,1,0.0373,0.0404,0.00018,0.253,0.571,162.005,4
2018-02-11 05:36,1.33,103.84,0.324,0.828,7,-3.223,1,0.247,0.183,0.0,0.94,0.412,152.913,4
2018-02-11 05:39,1.321,103.842,0.611,0.392,2,-5.848,0,0.105,0.679,0.0,0.113,0.625,163.917,4
2018-02-11 12:12,1.314,103.846,0.333,0.846,0,-3.742,1,0.101,0.0148,1.39e-05,0.354,0.482,175.483,4
2018-02-11 12:24,1.316,103.847,0.516,0.877,1,-3.52,1,0.0435,0.00212,0.0,0.329,0.235,111.968,4
2018-02-11 12:31,1.313,103.849,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4
2018-02-13 10:08,1.351,103.873,0.564,0.532,9,-4.449,1,0.0415,0.207,0.0,0.364,0.578,103.39,4
2018-02-13 23:29,1.318,103.844,0.284,0.266,0,-13.308,1,0.0357,0.96,0.0671,0.537,0.0765,95.337,3
2018-02-14 00:00,1.311,103.871,0.442,0.188,0,-14.226,1,0.0378,0.819,0.0105,0.119,0.04,142.931,4
2018-02-14 00:04,1.311,103.872,0.571,0.858,10,-4.411,0,0.0424,0.0114,0.000666,0.103,0.301,134.899,4
2018-02-14 01:00,1.347,103.761,0.188,0.952,0,-4.499,1,0.201,0.00138,0.000856,0.381,0.152,155.973,4
2018-02-14 01:11,1.351,103.751,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4
2018-02-14 01:14,1.357,103.747,0.356,0.96,4,-3.487,1,0.104,0.0142,0.0,0.209,0.0857,125.921,4
2018-02-14 11:59,1.316,103.851,0.324,0.828,7,-3.223,1,0.247,0.183,0.0,0.94,0.412,152.913,4
2018-02-14 12:09,1.316,103.851,0.38,0.589,8,-4.871,1,0.0785,0.0301,0.0,0.151,0.328,94.988,3
2018-02-14 12:17,1.313,103.849,0.428,0.664,1,-6.769,1,0.121,0.0836,0.0,0.0901,0.345,155.125,4
2018-02-14 12:30,1.313,103.849,0.518,0.572,10,-6.706,0,0.0416,0.0503,2.41e-05,0.129,0.291,130.053,4
2018-02-14 12:37,1.316,103.851,0.386,0.426,11,-8.435,0,0.0966,0.722,0.0,0.304,0.334,78.165,4
2018-02-14 12:45,1.312,103.847,0.47,0.679,9,-4.724,1,0.0286,0.00469,0.000256,0.105,0.357,149.982,4
2018-02-14 12:49,1.315,103.852,0.508,0.844,2,-3.628,1,0.0553,0.0619,0.0,0.0302,0.666,155.994,4
2018-02-14 12:57,1.312,103.848,0.342,0.435,5,-7.276,1,0.0291,0.821,0.0,0.0988,0.248,145.816,3
2018-02-15 00:42,1.336,103.888,0.541,0.45,2,-5.826,1,0.0388,0.451,0.0,0.35,0.419,94.913,4
2018-02-15 04:22,1.316,103.899,0.541,0.45,2,-5.826,1,0.0388,0.451,0.0,0.35,0.419,94.913,4
2018-02-15 04:31,1.316,103.895,0.324,0.828,7,-3.223,1,0.247,0.183,0.0,0.94,0.412,152.913,4
2018-02-15 05:11,1.312,103.856,0.251,0.977,8,-5.48,0,0.414,0.00356,0.000138,0.178,0.0663,156.354,4
2018-02-15 05:26,1.313,103.849,0.611,0.392,2,-5.848,0,0.105,0.679,0.0,0.113,0.625,163.917,4
2018-02-16 11:26,1.317,103.849,0.564,0.532,9,-4.449,1,0.0415,0.207,0.0,0.364,0.578,103.39,4
2018-02-16 11:36,1.316,103.851,0.428,0.664,1,-6.769,1,0.121,0.0836,0.0,0.0901,0.345,155.125,4
2018-02-16 11:41,1.316,103.847,0.353,0.495,2,-6.722,1,0.0364,0.661,1.05e-05,0.0923,0.161,132.638,3
2018-02-16 11:48,1.314,103.851,0.582,0.83,7,-5.793,1,0.0362,0.0141,0.00982,0.0802,0.342,132.976,4
2018-02-16 12:00,1.313,103.847,0.573,0.727,3,-5.814,1,0.0412,0.0334,0.0,0.121,0.294,120.062,4
2018-02-16 12:20,1.313,103.85,0.563,0.825,6,-3.981,0,0.042,0.0636,0.000108,0.0968,0.692,137.994,4
2018-02-16 12:20,1.313,103.85,0.563,0.825,6,-3.981,0,0.042,0.0636,0.000108,0.0968,0.692,137.994,4
2018-02-17 07:54,1.32,103.909,0.464,0.869,6,-5.05,0,0.0502,0.000254,0.000403,0.248,0.506,155.009,4
2018-02-17 08:03,1.332,103.955,0.288,0.823,7,-3.667,1,0.0493,0.0033,0.281,0.218,0.364,165.032,4
2018-02-17 08:15,1.373,103.95,0.541,0.853,4,-5.081,1,0.0357,0.00032,0.144,0.107,0.787,152.913,4
2018-02-17 08:29,1.377,103.943,0.601,0.806,10,-4.039,1,0.0339,0.0035,0.0,0.123,0.677,133.342,4
2018-02-17 13:59,1.377,103.943,0.582,0.817,9,-4.871,1,0.03,0.0101,0.0132,0.111,0.418,132.956,4
2018-02-17 13:59,1.377,103.945,0.582,0.817,9,-4.871,1,0.03,0.0101,0.0132,0.111,0.418,132.956,4
2018-02-17 15:10,1.313,103.852,0.386,0.751,10,-4.622,1,0.0357,0.00189,0.0,0.0933,0.463,90.014,4
2018-02-18 11:38,1.316,103.851,0.26,0.708,1,-4.043,0,0.0412,0.0212,0.0,0.232,0.463,170.628,4
2018-02-18 11:46,1.313,103.85,0.402,0.778,2,-3.799,1,0.0621,0.00571,0.0,0.0983,0.454,166.301,3
2018-02-18 11:51,1.317,103.849,0.344,0.84,6,-2.494,0,0.045,0.00721,0.0,0.35,0.513,173.263,4
